Timestamp,Sensor_Labels1,Sensor_Values1,Sensor_Labels2,Sensor_Values2
2024-01-29 12:19:06.397,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:07.414,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.25132, 5.04836, 0.94184, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.3172, 9.9918, 1.3444399999999999, 2.7352399999999997]"
2024-01-29 12:19:08.401,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.5416799999999999, 2.7376799999999997, 0.6612399999999999, 1.5640399999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.00772, 9.9918]"
2024-01-29 12:19:09.407,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.6807599999999999, 9.9918, 1.9154, 9.9918]"
2024-01-29 12:19:10.405,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.30256, 0.9296399999999999, 0.31232, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.69052, 0.24888, 7.79824, 0.42944, 9.9918]"
2024-01-29 12:19:11.412,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:12.391,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.16104, 1.94956, 0.8003199999999999, 1.7202, 5.11424]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.30744, 9.9918, 0.9882, 0.95404]"
2024-01-29 12:19:13.398,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:14.411,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.74176, 9.9918, 1.78608, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.26352, 9.9918, 0.9149999999999999, 1.3663999999999998]"
2024-01-29 12:19:15.401,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.73932, 1.4274, 0.7832399999999999, 1.0857999999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 7.334639999999999, 9.9918, 0.6636799999999999, 9.9918]"
2024-01-29 12:19:16.413,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.5498, 9.9918, 9.9918, 1.8373199999999998]"
2024-01-29 12:19:17.404,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.12688, 1.5762399999999999, 0.27327999999999997, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.47824, 0.25132, 7.808, 0.39771999999999996, 9.9918]"
2024-01-29 12:19:18.419,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:19.407,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.07808, 2.1642799999999998, 0.42944, 6.7954, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.28548, 9.9918, 0.77348, 5.89016]"
2024-01-29 12:19:20.402,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:21.411,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.35136, 0.9198799999999999, 0.42944, 1.67872, 6.429399999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[2.6717999999999997, 0.29768, 3.99428, 0.63196, 9.9918]"
2024-01-29 12:19:22.425,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:23.416,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.16348, 1.45424, 0.57096, 2.379, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[1.7446, 0.87352, 2.1886799999999997, 1.5786799999999999, 0.9247599999999999]"
2024-01-29 12:19:24.400,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:25.422,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.09516, 1.23708, 0.50752, 1.8299999999999998, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.11712, 9.9918, 0.36356, 9.9918]"
2024-01-29 12:19:26.433,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:27.424,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.08052, 1.30052, 0.44652, 2.86212, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.47824, 0.42944, 2.2399199999999997, 0.61, 9.9918]"
2024-01-29 12:19:28.405,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:29.415,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.11467999999999999, 1.2932, 0.5441199999999999, 1.70556, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.45627999999999996, 0.5465599999999999, 3.1622399999999997, 0.38308, 9.9918]"
2024-01-29 12:19:30.406,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.38104, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:31.411,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.24644, 0.6587999999999999, 0.43432, 1.6128399999999998, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.42944, 0.4148, 4.2578, 0.27327999999999997, 9.9918]"
2024-01-29 12:19:32.417,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:33.411,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.22447999999999999, 1.0126, 0.34159999999999996, 9.37692, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.47336, 1.0833599999999999, 3.3306, 1.52256, 9.9918]"
2024-01-29 12:19:34.418,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.60024, 9.9918, 1.708, 0.15128]"
