Timestamp,Sensor_Labels1,Sensor_Values1,Sensor_Labels2,Sensor_Values2
2024-03-04 11:52:08.787,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.1866, 9.87224, 9.882, 9.7966, 9.05972]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:09.791,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 4.55304, 3.03536, 4.5018, 0.0]"
2024-03-04 11:52:10.786,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[8.46924, 9.87956, 9.84784, 9.83564, 9.52088]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 6.51968, 0.0, 8.38628, 0.0]"
2024-03-04 11:52:11.777,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:12.780,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.97472, 7.376119999999999, 9.9918, 9.9552]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.49568, 3.01096, 6.98572, 0.0]"
2024-03-04 11:52:13.821,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.14024, 9.69168, 9.87468, 9.61116, 8.54976]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:14.801,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:15.781,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.83564, 6.53676, 9.9918, 9.91372]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.80556, 0.0, 8.586359999999999, 0.0]"
2024-03-04 11:52:16.798,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.0402, 9.56236, 9.76732, 9.51844, 8.45704]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:17.802,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 6.363519999999999, 5.2459999999999996, 6.448919999999999, 0.0]"
2024-03-04 11:52:18.782,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[8.947479999999999, 9.81612, 9.8332, 9.76488, 9.48428]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 5.85356, 0.0, 7.89828, 0.0]"
2024-03-04 11:52:19.781,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.03904, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:20.791,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.61768, 0.0, 9.7844, 9.76976]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.83728, 0.0, 6.9906, 0.0]"
2024-03-04 11:52:21.810,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[8.637599999999999, 9.49648, 9.88688, 9.31592, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:22.800,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.9178, 0.0, 9.70388, 9.59652]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.50056, 4.08212, 8.00076, 0.0]"
2024-03-04 11:52:23.796,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[8.986519999999999, 9.6868, 9.69168, 9.73804, 8.859639999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:24.787,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.2345999999999995, 4.74824, 6.78564, 0.0]"
2024-03-04 11:52:25.825,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.17928, 9.76244, 9.87224, 9.69656, 8.859639999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:26.793,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 6.00728, 3.44528, 6.2463999999999995, 0.0]"
2024-03-04 11:52:27.802,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.05484, 9.8698, 9.87468, 9.77952, 9.32568]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:28.798,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:29.793,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.36472, 9.76244, 9.84052, 9.72584, 9.29396]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.53716, 0.0, 8.42044, 0.0]"
2024-03-04 11:52:30.807,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:31.798,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[8.620519999999999, 9.84784, 9.80148, 9.83076, 9.54284]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 8.08616, 0.0, 0.0, 0.0]"
2024-03-04 11:52:32.805,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:33.801,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.93568, 4.56036, 9.9918, 9.94788]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.82264, 0.0, 8.33504, 0.0]"
2024-03-04 11:52:34.804,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.15976, 9.48428, 9.86492, 9.37936, 7.8568]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:35.811,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.02476, 3.86008, 7.12968, 0.0]"
2024-03-04 11:52:36.807,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[8.0642, 9.87224, 9.82588, 9.8332, 9.68192]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 8.2106, 0.0]"
2024-03-04 11:52:37.807,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 4.83852, 2.33752, 4.77264, 0.0]"
2024-03-04 11:52:38.832,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.45744, 9.72584, 9.88688, 9.68436, 8.51316]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:39.817,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:40.829,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.34032, 9.7966, 9.8698, 9.76, 9.25736]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 5.612, 0.0, 7.368799999999999, 0.0]"
2024-03-04 11:52:41.820,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:42.809,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.98204, 1.9154, 9.9918, 9.98692]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.91048, 0.0, 8.33016, 0.0]"
2024-03-04 11:52:43.816,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[8.3082, 8.898679999999999, 9.57944, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:44.831,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.3696, 9.8698, 9.82832, 9.79416, 9.48428]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 6.77344, 0.0, 7.55424, 0.0]"
2024-03-04 11:52:45.812,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 6.14148, 0.0, 8.11544, 0.0]"
