Timestamp,Sensor_Labels1,Sensor_Values1,Sensor_Labels2,Sensor_Values2
2024-01-29 12:21:43.433,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.56364, 0.99796, 0.44408, 1.3517599999999999, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.15616, 9.9918, 1.30296, 0.25376]"
2024-01-29 12:21:44.446,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.61976, 9.9918, 9.9918, 0.33183999999999997]"
2024-01-29 12:21:45.453,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.183, 3.39648, 0.17079999999999998, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 2.57908, 9.9918]"
2024-01-29 12:21:46.459,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[1.01748, 1.17364, 0.5538799999999999, 1.8251199999999999, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.23912, 9.9918, 6.2073599999999995, 0.00244]"
2024-01-29 12:21:47.455,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:21:48.460,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.8174, 0.50996, 0.28792, 0.70272, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.14884, 9.9918, 0.99552, 9.9918]"
2024-01-29 12:21:49.462,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.30744, 9.9918, 2.7572, 0.03904]"
2024-01-29 12:21:50.468,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.6815599999999997, 0.74664, 3.6038799999999998, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:21:51.470,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.24644, 1.44448, 0.37576, 3.03292, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.06831999999999999, 9.9918, 1.3566399999999998, 0.50752]"
2024-01-29 12:21:52.466,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.28548, 9.9918, 9.9918, 0.0]"
2024-01-29 12:21:53.456,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.4758, 0.6734399999999999, 0.34648, 0.71492, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:21:54.444,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.31232, 1.69336, 0.427, 3.7453999999999996, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.0, 9.9918, 0.8076399999999999, 9.9918]"
2024-01-29 12:21:55.454,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.29524, 9.9918, 9.9918, 0.0]"
2024-01-29 12:21:56.473,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.19519999999999998, 0.95892, 0.31232, 1.51524, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:21:57.468,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[1.5786799999999999, 9.9918, 1.17852, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.49288, 9.9918, 9.9918, 0.0]"
2024-01-29 12:21:58.462,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.48312, 9.9918, 9.9918, 0.04392]"
2024-01-29 12:21:59.475,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.18544, 1.13216, 0.35136, 1.3249199999999999, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:22:00.470,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.79296, 9.9918, 0.976, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.17812, 9.9918, 1.51524, 0.25132]"
2024-01-29 12:22:01.474,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.6006399999999998, 9.9918, 9.9918, 5.08984]"
2024-01-29 12:22:02.464,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.19032, 0.9125599999999999, 0.32208, 1.70312, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.27815999999999996, 6.61972, 0.6856399999999999, 9.9918]"
2024-01-29 12:22:03.473,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.34404, 9.9918, 9.9918, 0.02684]"
2024-01-29 12:22:04.471,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.38104, 9.9918, 3.1158799999999998, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:22:05.471,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[3.355, 0.43188, 0.34159999999999996, 0.48312, 5.402159999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.14396, 9.9918, 1.1712, 0.5734]"
2024-01-29 12:22:06.480,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.01748, 9.9918, 9.9918, 0.8979199999999999]"
2024-01-29 12:22:07.473,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[1.0614, 0.50752, 0.244, 0.6636799999999999, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:22:08.478,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.23912, 9.9918, 3.55264, 0.03904]"
