Timestamp,Sensor_Labels1,Sensor_Values1,Sensor_Labels2,Sensor_Values2
2024-02-12 11:41:24.250,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 6.2293199999999995, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.62708, 9.9918, 5.14108, 9.9918]"
2024-02-12 11:41:25.246,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.17484, 2.7010799999999997, 3.00608, 5.392399999999999, 8.21304]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:26.244,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.5002, 8.852319999999999, 1.71288, 9.9918]"
2024-02-12 11:41:27.242,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.484719999999999, 2.6888799999999997, 3.7453999999999996, 2.74988, 5.89504]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.21024, 9.9918, 5.978, 9.9918]"
2024-02-12 11:41:28.286,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.21388, 3.5916799999999998, 3.32328, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:29.252,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.82472, 1.0809199999999999, 1.47376, 9.9918]"
2024-02-12 11:41:30.253,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.80436, 2.09596, 3.33304, 2.0618, 3.85276]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:31.262,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.22488, 1.71776, 3.5014, 9.9918]"
2024-02-12 11:41:32.238,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[7.432239999999999, 1.94468, 3.6673199999999997, 2.02276, 2.82308]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.6954, 1.62504, 0.50752, 9.9918]"
2024-02-12 11:41:33.264,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.3309999999999995, 2.28872, 2.6108, 2.76696, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:34.241,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.76616, 9.9918, 6.63436, 9.9918]"
2024-02-12 11:41:35.264,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 4.56524, 9.9918, 3.96012, 4.460319999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.42944, 6.832, 1.94956, 9.9918]"
2024-02-12 11:41:36.268,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[3.99672, 4.02112, 2.2277199999999997, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:37.268,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.06628, 0.96624, 4.57012, 2.31068]"
2024-02-12 11:41:38.271,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.1602, 2.79868, 4.13092, 2.94264, 7.51276]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.976, 8.3936, 7.2223999999999995, 6.64168]"
2024-02-12 11:41:39.248,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.10164, 2.46928, 2.43756, 4.7214, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:40.241,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.61976, 1.3615199999999998, 2.6303199999999998, 7.93244]"
2024-02-12 11:41:41.270,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.3334399999999995, 2.6327599999999998, 2.75964, 2.5376, 4.9898]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.6783199999999999, 9.9918, 6.356199999999999, 9.9918]"
2024-02-12 11:41:42.261,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.09676, 2.7157199999999997, 2.6327599999999998, 5.77792, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:43.258,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.49288, 9.9918, 6.341559999999999, 9.9918]"
2024-02-12 11:41:44.256,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.09676, 3.82592, 4.64576, 4.10652, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.6758799999999999, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:45.276,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[3.88204, 7.405399999999999, 3.538, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:46.280,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.99064, 1.72264, 2.88896, 9.9918]"
2024-02-12 11:41:47.280,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.14312, 3.27448, 4.3309999999999995, 3.31108, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:48.261,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:49.261,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 3.39648, 9.9918, 4.85804, 6.83444]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.99308, 1.3517599999999999, 5.89016, 9.9918]"
2024-02-12 11:41:50.265,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.17484, 2.49368, 2.6547199999999997, 3.6819599999999997, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:51.275,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 7.2199599999999995, 1.8348799999999998, 5.61444, 9.9918]"
2024-02-12 11:41:52.273,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.8027599999999999, 9.9918, 6.67096, 7.87876]"
2024-02-12 11:41:53.261,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[3.96012, 5.8316, 2.52052, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:54.278,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 6.60508, 2.7254799999999997, 5.411919999999999, 9.9918]"
2024-02-12 11:41:55.266,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.7832399999999999, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:56.274,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.2919599999999996, 2.0618, 2.2252799999999997, 2.8914, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:57.266,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.3919999999999995, 4.50668, 3.6575599999999997, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:58.266,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.976, 2.05204, 5.428999999999999, 3.6014399999999998]"
2024-02-12 11:41:59.286,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.438359999999999, 2.2252799999999997, 2.6937599999999997, 2.42536, 6.1732]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:42:00.285,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.02192, 8.698599999999999, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
