Timestamp,Sensor_Labels1,Sensor_Values1,Sensor_Labels2,Sensor_Values2
2024-02-22 13:31:06.257,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.0878, 9.25004, 9.4428, 9.19392, 5.97556]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:07.286,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 8.03736, 0.0, 0.0, 5.61688]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.6937599999999997, 9.71852, 4.79948, 1.0492]"
2024-02-22 13:31:08.257,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.60712, 9.14268, 9.59652, 6.10244, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:09.280,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.55992, 9.54284, 6.89788, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 3.08416, 9.9918, 5.18012, 1.2322]"
2024-02-22 13:31:10.283,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.54856, 8.08372, 8.913319999999999, 4.3383199999999995, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:11.268,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.67704, 9.12072, 9.53552, 9.63312]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:12.288,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.6425199999999998, 9.9918, 3.6477999999999997, 2.00568]"
2024-02-22 13:31:13.282,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.446079999999999, 9.71852, 9.52576, 9.52332, 9.46964]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:14.270,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.382639999999999, 2.10572, 9.9918, 4.94588, 0.98332]"
2024-02-22 13:31:15.282,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.5876, 8.869399999999999, 9.57944, 8.174, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
