Timestamp,Sensor_Labels1,Sensor_Values1,Sensor_Labels2,Sensor_Values2
45:45.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.42252, 1.22732, 1.62504, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 7.85924, 9.9918]"
45:46.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.10248, 9.9918, 9.9918, 0.50752, 0.24644]"
45:47.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.525, 1.22244, 1.74704, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 0.0]"
45:48.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.36844, 9.9918]"
45:49.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.63968, 1.26392, 1.5615999999999999, 2.54492]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 0.63196]"
45:50.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.69052, 0.5441199999999999]"
45:51.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.94712, 2.0618, 2.1569599999999998, 4.3968799999999995]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 2.35948, 0.03904]"
45:52.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.42944, 9.9918]"
45:53.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.379, 2.6522799999999997, 2.47172, 4.6726]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 0.0]"
45:54.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.5856, 1.21512]"
45:55.9,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.25212, 2.45464, 2.49612, 4.50668]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.66408, 0.0]"
45:56.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 2.074, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 7.52496, 9.9918]"
45:57.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.36924, 2.6913199999999997, 2.6278799999999998, 4.514]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 2.7254799999999997, 0.0]"
45:58.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 4.53596, 1.5006, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 8.21548, 9.9918]"
45:59.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.6693599999999997, 2.89872, 3.45748, 7.05892]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.84424, 0.02684]"
46:00.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 6.2903199999999995, 1.25904, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.20368, 9.9918]"
46:01.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.379, 4.7702, 3.1866399999999997, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 3.43796, 0.0]"
46:02.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.98168, 1.5811199999999999, 8.3814, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 6.348879999999999, 9.9918]"
46:03.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.2814, 6.52456, 2.24968, 3.83324]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.84424, 0.0]"
46:04.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 1.49572, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 6.17808, 9.9918]"
46:05.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.42536, 2.58884, 2.45952, 4.73848]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 2.2814, 0.0]"
46:06.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.31028, 9.9918]"
46:07.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.5542799999999999, 1.65432, 1.52256, 3.86984]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 2.2155199999999997, 0.46848]"
46:08.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.75884, 9.9918]"
46:09.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.38876, 2.48392, 2.318, 4.54572]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 3.6941599999999997, 0.2562]"
46:10.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.05652, 9.9918]"
46:11.7,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.44692, 1.44448, 1.3663999999999998, 4.20412]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.5615999999999999, 0.244]"
46:12.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 3.47944, 9.9918]"
46:13.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.41804, 2.59128, 2.5742, 5.380199999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 3.45748, 0.15616]"
46:14.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 2.38876, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.12316, 9.9918]"
46:15.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.2277199999999997, 3.0987999999999998, 2.1862399999999997, 3.2207999999999997]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.5493999999999999, 0.017079999999999998]"
46:16.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 2.30336, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 5.8682, 9.9918]"
46:17.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.3546, 3.6770799999999997, 2.1789199999999997, 3.94304]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 0.0]"
46:18.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 2.6791199999999997, 9.9918]"
46:19.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.27164, 2.867, 2.2936, 4.489599999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 0.0]"
46:20.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 8.618079999999999, 0.33671999999999996, 9.9918]"
46:21.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.43716, 1.27612, 1.72508, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
46:22.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.9918, 3.4038, 0.43432, 3.1451599999999997]"
46:23.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.4518, 1.21268, 1.71044, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
46:24.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.0882399999999999, 0.11467999999999999]"
46:25.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.49328, 1.21756, 1.75924, 5.01176]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 3.4526, 0.11956]"
46:26.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 3.7942, 9.9918]"
46:27.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.44692, 1.28832, 1.6714, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.82472, 0.09272]"
46:28.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 2.74988, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 2.1471999999999998, 9.9918]"
46:29.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.6177199999999998, 1.38348, 1.7982799999999999, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 6.72708, 1.27856, 0.0]"
46:30.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.6229999999999998, 1.45912, 4.76288, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
46:31.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.77184, 9.9918, 3.1085599999999998, 9.25248]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.6709999999999999, 0.1586]"
46:32.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.6714, 1.3786, 2.0252, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 8.54976, 9.9918]"
46:33.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 3.965, 0.0]"
46:34.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.769, 1.5664799999999999, 1.78364, 2.7230399999999997]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.72096, 9.9918]"
46:35.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 3.41844, 9.9918, 4.450559999999999, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.06872, 0.0]"
46:36.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.1935599999999997, 1.41032, 2.95484, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 7.380999999999999, 9.9918]"
46:37.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.379, 3.09636, 2.57664, 4.55548]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.8027599999999999, 0.0]"
46:38.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 2.53272, 9.9918]"
46:39.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.5376, 2.4644, 2.7572, 5.68764]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.87636, 0.0]"
46:40.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.95404, 9.9918]"
46:41.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.48392, 2.82796, 2.59372, 4.411519999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.976, 0.0]"
46:42.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 2.53516, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 4.55304, 9.9918]"
46:43.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.5254, 5.2850399999999995, 2.7230399999999997, 4.5994]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.81984, 0.0]"
46:44.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.94712, 1.40544, 1.8592799999999998, 3.93328]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 7.87876, 9.9918]"
46:45.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 3.39648, 2.84748, 4.07724, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.9223199999999999, 0.0]"
46:46.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.82796, 1.44204, 2.04716, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
46:47.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.49124, 3.1012399999999998, 3.40136, 6.363519999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.99064, 0.0]"
46:48.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 2.77184, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.03944, 9.9918]"
46:49.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.60836, 2.51076, 2.85236, 5.363119999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.7202, 0.0]"
46:50.9,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 4.941, 0.5002, 9.9918]"
46:51.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.4766, 6.3025199999999995, 2.7059599999999997, 4.56036]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.9247599999999999, 0.0]"
46:52.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.12524, 1.44204, 2.74988, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 7.2443599999999995, 9.9918]"
46:53.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.3058, 5.3240799999999995, 2.58884, 4.411519999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.7978799999999999, 0.0]"
46:54.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.51564, 1.40788, 4.88488, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.20612, 9.9918]"
46:55.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.61, 0.24156]"
46:56.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.27652, 1.28832, 2.89384, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
46:57.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.9918, 4.489599999999999, 0.427, 0.99064]"
46:58.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.46644, 1.28832, 1.65432, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
46:59.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.1004399999999999, 9.9918]"
47:00.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.47172, 3.7087999999999997, 2.257, 3.44284]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.75884, 0.0]"
47:01.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.7157199999999997, 1.40544, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
47:02.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.29116, 3.00364, 2.6278799999999998, 4.55548]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[2.1911199999999997, 9.9918, 0.4758, 0.8051999999999999, 0.22691999999999998]"
47:03.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.29116, 1.3663999999999998, 5.07032, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
47:04.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.79868, 9.9918, 3.0744, 5.0264]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.62504, 0.0]"
47:05.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.75924, 1.4762, 2.48636, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.6958, 1.6079599999999998]"
47:06.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.98128, 1.65432, 1.99104, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 0.83692, 0.74908]"
47:07.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.10328, 1.66652, 2.08132, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.05652, 0.35868]"
47:08.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 1.7446, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
47:09.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.7254799999999997, 2.30336, 3.47944, 6.54652]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.8080399999999999, 0.21228]"
47:10.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.699, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 4.56768, 0.46359999999999996]"
47:11.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 3.4404, 3.00364, 3.9406, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[2.5986, 9.9918, 9.9918, 0.74176, 1.21756]"
47:12.8,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.40584, 1.891, 3.2329999999999997, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 1.1101999999999999, 0.122]"
